srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
140,2013-05-31 10:06:26,5,219,NULL,NULL,59,137256,3,3.500000,0,3.180000,0.0297,5.260000,20,152.000000,1,1562,5,47,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,0,0,35,0,0,35,NULL,NULL,NULL,0,0,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
140,2013-05-31 10:06:26,5,219,NULL,NULL,59,137856,3,3.500000,0,3.610000,0.0607,5.180000,32,163.000000,1,1562,5,47,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,3,NULL,NULL,NULL,1,0,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,41277,4,4.500000,1,3.300000,0.118,5.210000,1,179.000000,0,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,55943,3,4.500000,1,2.300000,0.0142,5.070000,2,135.000000,1,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,17,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,99032,3,4.500000,1,2.300000,0.0149,4.980000,4,149.000000,0,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,-1,0,14,-1,0,14,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14,0,NULL,0
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,129378,3,4.000000,1,3.330000,0.2995,4.870000,6,129.000000,0,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,-1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,280.24,1
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,130894,3,4.500000,1,3.300000,0.122,4.850000,7,179.000000,0,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,-1,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,136922,2,2.000000,1,3.300000,0.113,4.520000,8,85.000000,0,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,138494,3,5.000000,1,2.300000,0.0071,5.250000,9,159.000000,0,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
143,2013-05-22 08:23:23,5,219,NULL,NULL,219,138896,2,4.000000,1,1.100000,0.014,4.600000,3,106.000000,0,20193,1,0,2,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,500,3,4.500000,1,2.710000,NULL,4.880000,12,114.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,259.92,1
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,10682,2,2.500000,1,2.480000,0.1496,4.340000,13,94.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,21038,3,4.000000,1,2.480000,0.1804,4.860000,9,109.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,24904,3,4.000000,1,1.610000,0.1081,4.830000,19,106.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,30743,3,3.500000,1,1.950000,0.0615,4.490000,10,75.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,40256,3,3.500000,0,2.480000,0.0888,4.600000,7,100.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,60572,4,4.500000,0,1.390000,0.0556,4.990000,20,112.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,66248,2,3.500000,1,2.480000,0.1562,4.330000,8,73.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,75222,3,4.500000,1,1.100000,0.0805,5.100000,3,140.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,80325,4,4.500000,1,2.640000,0.0908,5.360000,6,149.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,87830,2,3.500000,1,1.610000,0.0994,4.340000,16,90.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,89184,3,4.500000,1,1.610000,0.1093,4.740000,15,94.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,90777,2,3.500000,1,2.300000,0.1233,4.330000,18,88.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,94126,3,4.500000,1,1.100000,0.0456,5.110000,1,115.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,103692,3,4.500000,1,1.100000,0.0769,5.150000,2,120.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,114870,3,4.500000,1,2.400000,0.0614,5.060000,4,139.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
144,2013-04-01 10:17:06,5,59,NULL,NULL,219,120288,2,4.000000,1,1.950000,0.1512,4.340000,14,90.000000,0,16863,2,3,2,2,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,7847,2,3.000000,1,2.080000,0.1608,4.900000,3,102.000000,0,5614,6,29,1,0,1,0,NULL,225.59,1,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,-1,0,9,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,13552,0,4.000000,0,2.480000,0.0846,4.860000,10,148.000000,0,5614,6,29,1,0,1,0,NULL,228.32,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,14754,4,5.000000,0,0.000000,NULL,5.600000,28,268.000000,0,5614,6,29,1,0,1,0,NULL,213.19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,24572,3,4.500000,1,2.710000,0.495,5.380000,2,269.000000,0,5614,6,29,1,0,1,0,NULL,227.62,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,25386,3,4.000000,0,2.200000,0.1578,5.240000,24,242.000000,0,5614,6,29,1,0,1,0,NULL,225.42,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,29827,4,4.000000,0,2.400000,NULL,4.950000,21,142.000000,0,5614,6,29,1,0,1,0,NULL,230.37,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,-1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,31968,2,3.500000,0,2.400000,NULL,4.430000,29,66.000000,0,5614,6,29,1,0,1,0,NULL,230.54,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,35818,3,4.500000,1,2.710000,0.5143,5.390000,6,232.000000,0,5614,6,29,1,0,1,0,NULL,227.54,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,40906,2,3.000000,0,2.710000,0.4423,4.900000,5,132.000000,0,5614,6,29,1,0,1,0,NULL,227.43,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,41263,2,3.500000,1,2.400000,NULL,4.510000,15,110.000000,0,5614,6,29,1,0,1,0,NULL,230.52,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,44913,2,3.000000,0,2.300000,NULL,4.960000,16,166.000000,0,5614,6,29,1,0,1,0,NULL,212.78,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,45404,0,4.000000,0,2.400000,NULL,4.560000,22,101.000000,0,5614,6,29,1,0,1,0,NULL,230.58,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,45878,3,4.500000,0,2.710000,0.3361,5.160000,26,171.000000,0,5614,6,29,1,0,1,0,NULL,227.83,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,68188,2,4.000000,0,2.400000,NULL,4.640000,19,181.000000,0,5614,6,29,1,0,1,0,NULL,230.34,1,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,70808,2,3.500000,1,2.400000,NULL,4.830000,20,117.000000,0,5614,6,29,1,0,1,0,NULL,230.49,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,71394,0,4.000000,1,2.640000,0.2426,5.320000,8,251.000000,0,5614,6,29,1,0,1,0,NULL,227.94,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,72539,0,5.000000,1,2.710000,0.5119,5.250000,7,222.000000,0,5614,6,29,1,0,1,0,NULL,227.52,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,80086,2,3.500000,0,2.400000,NULL,4.430000,14,90.000000,0,5614,6,29,1,0,1,0,NULL,230.62,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,86126,2,2.500000,0,2.300000,NULL,4.860000,30,120.000000,0,5614,6,29,1,0,1,0,NULL,212.51,1,NULL,NULL,NULL,-1,0,9,-1,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,86528,2,3.000000,0,1.390000,NULL,4.480000,12,156.000000,0,5614,6,29,1,0,1,0,NULL,208.43,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,90958,2,3.000000,1,2.300000,NULL,5.010000,13,180.000000,0,5614,6,29,1,0,1,0,NULL,212.46,1,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,96666,0,4.500000,1,2.400000,NULL,5.070000,23,206.000000,0,5614,6,29,1,0,1,0,NULL,230.61,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,103530,0,4.500000,0,2.710000,0.4712,5.060000,9,138.000000,0,5614,6,29,1,0,1,0,NULL,227.46,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,104370,2,4.000000,0,2.400000,NULL,4.490000,18,111.000000,0,5614,6,29,1,0,1,0,NULL,230.69,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,105599,3,4.000000,0,3.000000,NULL,4.710000,17,372.000000,0,5614,6,29,1,0,1,0,NULL,207.96,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,117263,0,4.000000,0,2.080000,0.1665,4.680000,11,126.000000,0,5614,6,29,1,0,1,0,NULL,225.62,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,120136,4,4.500000,0,2.560000,0.0527,5.560000,1,215.000000,0,5614,6,29,1,0,1,0,NULL,226.94,1,NULL,NULL,NULL,-1,0,19,-1,0,19,NULL,NULL,NULL,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL,1,0,3,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,121355,3,4.500000,0,2.200000,0.1499,5.300000,4,333.000000,0,5614,6,29,1,0,1,0,NULL,225.63,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,40,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,40,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,128540,3,4.500000,0,2.300000,NULL,4.910000,27,155.000000,0,5614,6,29,1,0,1,0,NULL,212.54,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
145,2013-05-16 20:46:50,5,219,NULL,NULL,219,133634,3,4.000000,1,2.710000,0.4499,5.260000,25,244.000000,0,5614,6,29,1,0,1,0,NULL,227.7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,27511,0,0.000000,0,3.090000,0.047,4.900000,16,350.000000,0,18321,2,1,1,0,1,1,NULL,278.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,38968,3,4.000000,1,3.710000,0.1641,5.070000,1,153.000000,1,18321,2,1,1,0,1,1,NULL,278.04,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,51370,3,4.500000,0,0.000000,0.0247,5.270000,2,204.000000,0,18321,2,1,1,0,1,1,NULL,276.49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,54271,3,4.000000,0,3.850000,0.0222,5.140000,12,332.000000,0,18321,2,1,1,0,1,1,NULL,277.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,69882,3,3.500000,0,3.740000,0.1604,5.020000,3,129.000000,0,18321,2,1,1,0,1,1,NULL,277.85,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,74728,3,3.500000,0,3.640000,0.2209,5.260000,4,194.000000,0,18321,2,1,1,0,1,1,NULL,278.77,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,435.54,1
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,95667,4,4.000000,0,3.090000,0.1486,5.460000,6,339.000000,0,18321,2,1,1,0,1,1,NULL,277.59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,99857,4,4.500000,1,3.780000,0.2091,5.540000,10,504.000000,0,18321,2,1,1,0,1,1,NULL,278.47,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,100502,3,4.000000,1,4.030000,0.2036,5.140000,8,129.000000,0,18321,2,1,1,0,1,1,NULL,278.16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,110932,2,4.000000,0,4.030000,0.2032,4.980000,7,189.000000,0,18321,2,1,1,0,1,1,NULL,278.29,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,116584,2,3.500000,1,4.030000,0.2033,4.950000,9,134.000000,0,18321,2,1,1,0,1,1,NULL,278.28,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,117181,0,4.500000,1,3.950000,0.1944,5.190000,14,166.000000,0,18321,2,1,1,0,1,1,NULL,278.18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,118472,4,4.500000,0,3.710000,0.2578,5.670000,13,589.000000,0,18321,2,1,1,0,1,1,NULL,278.61,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
146,2013-02-06 13:52:27,5,219,NULL,NULL,219,122513,0,3.500000,0,3.260000,0.0352,4.900000,18,400.000000,0,18321,2,1,1,0,1,1,NULL,278.27,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
